Nodos: 30993
Aristas: 16635
Tipo 1: 16193
Tipo 2: 16193
Tipo 3: 442

27550	18908	2
27731	22895	1
22895	27731	2
3528	940	1
940	3528	2
10952	30569	1
30569	10952	2
7392	20961	1
20961	7392	2
17841	5810	1
5810	17841	2
28811	1381	1
1381	28811	2
1454	9136	1
9136	1454	2
17946	605	1
605	17946	2
10322	3801	1
3801	10322	2
30461	6664	1
6664	30461	2
3086	2456	1
2456	3086	2
10322	22386	1
22386	10322	2
27102	13381	1
13381	27102	2
10952	24831	1
24831	10952	2
26678	24346	1
24346	26678	2
17521	3664	1
3664	17521	2
6205	992	1
992	6205	2
18160	8458	1
8458	18160	2
10952	22877	1
22877	10952	2
12920	17013	1
17013	12920	2
12934	3391	1
3391	12934	2
3528	16236	1
16236	3528	2
30461	6069	1
6069	30461	2
6703	11746	1
11746	6703	2
6549	4382	1
4382	6549	2
6981	24680	1
24680	6981	2
18908	9429	1
9429	18908	2
22762	14129	1
14129	22762	2
12920	24211	1
24211	12920	2
11790	22281	1
22281	11790	2
25864	10763	1
10763	25864	2
8750	11131	1
11131	8750	2
14892	23471	1
23471	14892	2
26678	21379	1
21379	26678	2
3528	6297	1
6297	3528	2
2127	25508	1
25508	2127	2
11953	18160	1
18160	11953	2
16838	7531	1
7531	16838	2
15924	14203	1
14203	15924	2
22427	27932	1
27932	22427	2
20028	26325	1
26325	20028	2
18160	20457	1
20457	18160	2
18659	28811	1
28811	18659	2
11306	10353	1
10353	11306	2
17008	12314	1
12314	17008	2
30461	29289	1
29289	30461	2
12836	24244	1
24244	12836	2
30474	21082	1
21082	30474	2
12836	6470	1
6470	12836	2
9291	25003	1
25003	9291	2
2311	30293	1
30293	2311	2
26678	9760	1
9760	26678	2
26678	4560	1
4560	26678	2
26678	6694	1
6694	26678	2
28043	20983	1
20983	28043	2
14141	29422	1
29422	14141	2
12736	14112	1
14112	12736	2
6703	6911	1
6911	6703	2
11790	5840	1
5840	11790	2
30461	9685	1
9685	30461	2
12050	15194	1
15194	12050	2
28043	23626	1
23626	28043	2
26678	24630	1
24630	26678	2
22588	18160	1
18160	22588	2
28094	11496	1
11496	28094	2
6703	8987	1
8987	6703	2
11321	30707	1
30707	11321	2
748	6436	1
6436	748	2
7392	9726	1
9726	7392	2
212	3521	1
3521	212	2
24943	1725	1
1725	24943	2
30330	22489	1
22489	30330	2
8999	192	1
192	8999	2
2408	28780	1
28780	2408	2
21613	20587	1
20587	21613	2
25003	15428	1
15428	25003	2
26678	26187	1
26187	26678	2
18908	17641	1
17641	18908	2
28811	13003	1
13003	28811	2
6703	18721	1
18721	6703	2
26678	11214	1
11214	26678	2
3528	4580	1
4580	3528	2
15858	6012	1
6012	15858	2
3556	10421	1
10421	3556	2
22762	15869	1
15869	22762	2
20028	20826	1
20826	20028	2
15924	5826	1
5826	15924	2
29230	8298	1
8298	29230	2
18160	2362	1
2362	18160	2
2127	30816	1
30816	2127	2
7392	16064	1
16064	7392	2
29230	263	1
263	29230	2
10952	16001	1
16001	10952	2
6703	16704	1
16704	6703	2
20028	23078	1
23078	20028	2
28632	8582	1
8582	28632	2
5580	14395	1
14395	5580	2
17008	12715	1
12715	17008	2
7628	12857	1
12857	7628	2
25762	992	1
992	25762	2
6703	474	1
474	6703	2
26678	1887	1
1887	26678	2
6549	28310	1
28310	6549	2
17223	7990	1
7990	17223	2
10322	1943	1
1943	10322	2
4616	19389	1
19389	4616	2
26678	8442	1
8442	26678	2
11290	12145	1
12145	11290	2
11966	1183	1
1183	11966	2
10778	2642	1
2642	10778	2
26111	15185	1
15185	26111	2
10952	9576	1
9576	10952	2
30461	6300	1
6300	30461	2
4032	24746	1
24746	4032	2
14848	12875	1
12875	14848	2
9062	192	1
192	9062	2
11290	21841	1
21841	11290	2
6930	26678	1
26678	6930	2
12666	9541	1
9541	12666	2
23300	16369	1
16369	23300	2
3999	24087	1
24087	3999	2
10322	29566	1
29566	10322	2
26420	23068	1
23068	26420	2
14795	15214	1
15214	14795	2
17027	16157	1
16157	17027	2
7392	12575	1
12575	7392	2
25892	8218	1
8218	25892	2
11290	5462	1
5462	11290	2
25892	21702	1
21702	25892	2
5679	29639	1
29639	5679	2
7242	4392	1
4392	7242	2
14621	22458	1
22458	14621	2
18160	22224	1
22224	18160	2
10322	6881	1
6881	10322	2
25857	18418	1
18418	25857	2
212	15681	1
15681	212	2
6703	20059	1
20059	6703	2
18920	10421	1
10421	18920	2
20201	13795	1
13795	20201	2
22588	21172	1
21172	22588	2
16048	15313	1
15313	16048	2
212	30242	1
30242	212	2
5818	14363	1
14363	5818	2
8574	28692	1
28692	8574	2
12920	20563	1
20563	12920	2
26166	5916	1
5916	26166	2
26678	9688	1
9688	26678	2
11953	21841	1
21841	11953	2
6549	24197	1
24197	6549	2
12836	22608	1
22608	12836	2
27469	23600	1
23600	27469	2
13624	7192	1
7192	13624	2
17521	15001	1
15001	17521	2
10322	6466	1
6466	10322	2
25762	3661	1
3661	25762	2
7628	21846	1
21846	7628	2
3817	2593	1
2593	3817	2
28907	20345	1
20345	28907	2
17748	22813	1
22813	17748	2
23300	3597	1
3597	23300	2
7628	30723	1
30723	7628	2
28377	21868	1
21868	28377	2
6703	8784	1
8784	6703	2
11290	22843	1
22843	11290	2
7392	9253	1
9253	7392	2
212	19231	1
19231	212	2
26678	21695	1
21695	26678	2
5679	8107	1
8107	5679	2
7392	24833	1
24833	7392	2
4790	26854	1
26854	4790	2
25280	13299	1
13299	25280	2
6703	30856	1
30856	6703	2
12666	15280	1
15280	12666	2
10322	25036	1
25036	10322	2
26678	8631	1
8631	26678	2
11628	3753	1
3753	11628	2
18160	21066	1
21066	18160	2
12920	8748	1
8748	12920	2
17946	27704	1
27704	17946	2
10952	22426	1
22426	10952	2
13235	19880	1
19880	13235	2
19828	12752	1
12752	19828	2
3528	1061	1
1061	3528	2
3528	13486	1
13486	3528	2
25280	192	1
192	25280	2
26678	23950	1
23950	26678	2
17841	30290	1
30290	17841	2
21702	29950	1
29950	21702	2
20028	17614	1
17614	20028	2
14942	12666	1
12666	14942	2
8504	8504	1
8504	8504	2
6297	16906	1
16906	6297	2
10865	28866	1
28866	10865	2
26678	22007	1
22007	26678	2
13512	27924	1
27924	13512	2
26584	28811	1
28811	26584	2
6703	13662	1
13662	6703	2
7259	30119	1
30119	7259	2
28632	23358	1
23358	28632	2
22115	17417	1
17417	22115	2
22762	2705	1
2705	22762	2
2992	21414	1
21414	2992	2
7242	26078	1
26078	7242	2
11290	28623	1
28623	11290	2
15924	976	1
976	15924	2
8574	2593	1
2593	8574	2
6703	16625	1
16625	6703	2
25892	22332	1
22332	25892	2
7392	20457	1
20457	7392	2
12518	7392	1
7392	12518	2
12169	11993	1
11993	12169	2
11966	19428	1
19428	11966	2
18181	25691	1
25691	18181	2
12666	25121	1
25121	12666	2
11290	12875	1
12875	11290	2
6817	28811	1
28811	6817	2
11290	10390	1
10390	11290	2
6703	2049	1
2049	6703	2
20028	17181	1
17181	20028	2
2408	17204	1
17204	2408	2
30461	29440	1
29440	30461	2
12050	20729	1
20729	12050	2
25892	22029	1
22029	25892	2
26584	15924	1
15924	26584	2
7392	30695	1
30695	7392	2
21702	8987	1
8987	21702	2
10952	6112	1
6112	10952	2
212	28511	1
28511	212	2
18160	21095	1
21095	18160	2
18181	10089	1
10089	18181	2
9170	5432	1
5432	9170	2
4291	16960	1
16960	4291	2
20802	30701	1
30701	20802	2
30461	15879	1
15879	30461	2
3528	20610	1
20610	3528	2
7977	20961	1
20961	7977	2
13026	5400	1
5400	13026	2
212	18114	1
18114	212	2
2408	9550	1
9550	2408	2
28525	1952	1
1952	28525	2
2578	15662	1
15662	2578	2
10865	25080	1
25080	10865	2
29809	19131	1
19131	29809	2
10322	25477	1
25477	10322	2
212	10813	1
10813	212	2
6703	7728	1
7728	6703	2
15869	30119	1
30119	15869	2
14942	9062	1
9062	14942	2
17008	9997	1
9997	17008	2
3556	11275	1
11275	3556	2
11290	29416	1
29416	11290	2
30302	2067	1
2067	30302	2
212	24872	1
24872	212	2
2127	30569	1
30569	2127	2
17008	7150	1
7150	17008	2
27501	19459	1
19459	27501	2
212	578	1
578	212	2
6703	10470	1
10470	6703	2
10952	1583	1
1583	10952	2
10952	17338	1
17338	10952	2
10952	29253	1
29253	10952	2
12169	1121	1
1121	12169	2
21702	474	1
474	21702	2
6703	20590	1
20590	6703	2
2408	12607	1
12607	2408	2
17008	17109	1
17109	17008	2
18160	5813	1
5813	18160	2
212	3222	1
3222	212	2
18670	19302	1
19302	18670	2
22115	5319	1
5319	22115	2
10306	2274	1
2274	10306	2
7628	10830	1
10830	7628	2
11388	1760	1
1760	11388	2
212	20656	1
20656	212	2
26678	17179	1
17179	26678	2
11966	10494	1
10494	11966	2
2458	8397	1
8397	2458	2
30461	27159	1
27159	30461	2
11688	4600	1
4600	11688	2
28377	19880	1
19880	28377	2
30461	12563	1
12563	30461	2
3528	1903	1
1903	3528	2
11688	29986	1
29986	11688	2
17880	4639	1
4639	17880	2
10952	25340	1
25340	10952	2
2127	30100	1
30100	2127	2
6703	6882	1
6882	6703	2
212	18155	1
18155	212	2
28632	30240	1
30240	28632	2
26584	10410	1
10410	26584	2
212	27871	1
27871	212	2
1680	27747	1
27747	1680	2
16105	20948	1
20948	16105	2
1246	11155	1
11155	1246	2
15117	11043	1
11043	15117	2
2408	28258	1
28258	2408	2
28043	826	1
826	28043	2
19975	4392	1
4392	19975	2
11966	22283	1
22283	11966	2
28798	10448	1
10448	28798	2
6703	4957	1
4957	6703	2
11953	2456	1
2456	11953	2
20038	13822	1
13822	20038	2
22427	7396	1
7396	22427	2
20028	21010	1
21010	20028	2
13499	4759	1
4759	13499	2
13512	9871	1
9871	13512	2
25627	23300	1
23300	25627	2
26678	16719	1
16719	26678	2
5319	21195	1
21195	5319	2
26975	14203	1
14203	26975	2
6549	12920	1
12920	6549	2
17521	25288	1
25288	17521	2
11155	27150	1
27150	11155	2
11290	27297	1
27297	11290	2
18160	29427	1
29427	18160	2
212	15869	1
15869	212	2
26678	30766	1
30766	26678	2
2408	2670	1
2670	2408	2
10952	23198	1
23198	10952	2
30461	15185	1
15185	30461	2
7392	3598	1
3598	7392	2
26678	12789	1
12789	26678	2
5818	24386	1
24386	5818	2
26975	23479	1
23479	26975	2
17841	22664	1
22664	17841	2
7628	4735	1
4735	7628	2
1246	12074	1
12074	1246	2
29230	10988	1
10988	29230	2
12096	29622	1
29622	12096	2
8263	4639	1
4639	8263	2
21463	24333	1
24333	21463	2
6703	13697	1
13697	6703	2
26678	8879	1
8879	26678	2
17223	27047	1
27047	17223	2
30871	24055	1
24055	30871	2
30746	5015	1
5015	30746	2
18659	25927	1
25927	18659	2
4392	8252	1
8252	4392	2
10952	27207	1
27207	10952	2
18809	27369	1
27369	18809	2
21486	26678	1
26678	21486	2
23792	192	1
192	23792	2
25003	29227	1
29227	25003	2
19847	3537	1
3537	19847	2
12920	30569	1
30569	12920	2
12050	26075	1
26075	12050	2
3528	6386	1
6386	3528	2
18160	8397	1
8397	18160	2
17008	22849	1
22849	17008	2
18160	28057	1
28057	18160	2
18332	18717	1
18717	18332	2
18415	26075	1
26075	18415	2
2408	30274	1
30274	2408	2
29610	20257	1
20257	29610	2
10952	16875	1
16875	10952	2
20028	30219	1
30219	20028	2
10322	12684	1
12684	10322	2
25892	11455	1
11455	25892	2
28811	8005	1
8005	28811	2
2127	9576	1
9576	2127	2
12666	24340	1
24340	12666	2
30461	24244	1
24244	30461	2
15935	16004	1
16004	15935	2
26678	2768	1
2768	26678	2
2127	18319	1
18319	2127	2
7392	1966	1
1966	7392	2
10952	23002	1
23002	10952	2
5818	30879	1
30879	5818	2
26678	2380	1
2380	26678	2
11572	7148	1
7148	11572	2
2408	28938	1
28938	2408	2
20028	7392	1
7392	20028	2
7392	599	1
599	7392	2
28063	30695	1
30695	28063	2
18181	2027	1
2027	18181	2
7392	4456	1
4456	7392	2
10322	24680	1
24680	10322	2
2796	26157	1
26157	2796	2
12836	11388	1
11388	12836	2
212	826	1
826	212	2
3528	20787	1
20787	3528	2
10952	20413	1
20413	10952	2
26678	25722	1
25722	26678	2
6703	21139	1
21139	6703	2
18160	20487	1
20487	18160	2
2079	12865	1
12865	2079	2
7628	7757	1
7757	7628	2
212	19459	1
19459	212	2
20201	26075	1
26075	20201	2
15176	28578	1
28578	15176	2
6703	16104	1
16104	6703	2
5532	7198	1
7198	5532	2
26678	16450	1
16450	26678	2
20201	6783	1
6783	20201	2
2408	22660	1
22660	2408	2
14272	4382	1
4382	14272	2
14350	21749	1
21749	14350	2
18181	23415	1
23415	18181	2
17880	10228	1
10228	17880	2
3528	11404	1
11404	3528	2
10952	15309	1
15309	10952	2
7392	21702	1
21702	7392	2
11790	11966	1
11966	11790	2
17521	9980	1
9980	17521	2
10066	20847	1
20847	10066	2
30879	30364	1
30364	30879	2
30879	11720	1
11720	30879	2
12169	1971	1
1971	12169	2
12934	192	1
192	12934	2
23793	9984	1
9984	23793	2
2408	7854	1
7854	2408	2
28043	16866	1
16866	28043	2
21455	2067	1
2067	21455	2
9256	12581	1
12581	9256	2
6703	21401	1
21401	6703	2
1323	25234	1
25234	1323	2
17946	23383	1
23383	17946	2
806	20345	1
20345	806	2
29230	28709	1
28709	29230	2
19847	24254	1
24254	19847	2
29809	7628	1
7628	29809	2
13512	9568	1
9568	13512	2
3528	24562	1
24562	3528	2
30461	10334	1
10334	30461	2
18160	22299	1
22299	18160	2
28126	19269	1
19269	28126	2
22251	20949	1
20949	22251	2
212	2705	1
2705	212	2
25892	28183	1
28183	25892	2
10922	12929	1
12929	10922	2
6703	27555	1
27555	6703	2
6703	23641	1
23641	6703	2
29230	24502	1
24502	29230	2
10398	8550	1
8550	10398	2
6703	15428	1
15428	6703	2
17521	28868	1
28868	17521	2
26678	27722	1
27722	26678	2
12836	19756	1
19756	12836	2
1680	21612	1
21612	1680	2
7346	6257	1
6257	7346	2
20028	3550	1
3550	20028	2
9256	16042	1
16042	9256	2
2427	6549	1
6549	2427	2
26584	20026	1
20026	26584	2
29555	18181	1
18181	29555	2
6703	6293	1
6293	6703	2
11966	9990	1
9990	11966	2
30404	19583	1
19583	30404	2
6703	26047	1
26047	6703	2
5781	19583	1
19583	5781	2
17521	11131	1
11131	17521	2
7392	30461	1
30461	7392	2
10952	20232	1
20232	10952	2
12666	30330	1
30330	12666	2
11790	24186	1
24186	11790	2
11290	17109	1
17109	11290	2
15858	21252	1
21252	15858	2
1505	26897	1
26897	1505	2
11388	7652	1
7652	11388	2
13377	18825	1
18825	13377	2
10952	3370	1
3370	10952	2
18160	11455	1
11455	18160	2
23487	5910	1
5910	23487	2
18160	10427	1
10427	18160	2
5679	2508	1
2508	5679	2
26584	12825	1
12825	26584	2
23792	3661	1
3661	23792	2
808	8298	1
8298	808	2
3971	7705	1
7705	3971	2
6703	10459	1
10459	6703	2
16838	4580	1
4580	16838	2
18181	4106	1
4106	18181	2
20949	26650	1
26650	20949	2
20129	8203	1
8203	20129	2
17008	23626	1
23626	17008	2
15869	1165	1
1165	15869	2
25892	5499	1
5499	25892	2
6703	28849	1
28849	6703	2
18160	18717	1
18717	18160	2
6703	16716	1
16716	6703	2
15924	22618	1
22618	15924	2
19389	1735	1
1735	19389	2
17521	375	1
375	17521	2
28811	6783	1
6783	28811	2
20028	9550	1
9550	20028	2
17521	19556	1
19556	17521	2
7392	22332	1
22332	7392	2
7392	29427	1
29427	7392	2
12836	22386	1
22386	12836	2
8750	12184	1
12184	8750	2
6022	16391	1
16391	6022	2
7396	2593	1
2593	7396	2
4695	8205	1
8205	4695	2
11966	6971	1
6971	11966	2
2127	8573	1
8573	2127	2
6703	27367	1
27367	6703	2
3556	16960	1
16960	3556	2
6703	1379	1
1379	6703	2
3528	16625	1
16625	3528	2
13865	192	1
192	13865	2
6549	18947	1
18947	6549	2
11290	26845	1
26845	11290	2
15313	17107	1
17107	15313	2
10865	19387	1
19387	10865	2
10952	5818	1
5818	10952	2
10952	26187	1
26187	10952	2
14112	21228	1
21228	14112	2
25762	13627	1
13627	25762	2
17223	2380	1
2380	17223	2
17748	8838	1
8838	17748	2
4790	30569	1
30569	4790	2
5818	18797	1
18797	5818	2
17521	8652	1
8652	17521	2
3528	399	1
399	3528	2
18659	29271	1
29271	18659	2
7392	25762	1
25762	7392	2
212	15633	1
15633	212	2
212	3227	1
3227	212	2
25762	25279	1
25279	25762	2
19454	9715	1
9715	19454	2
3528	23722	1
23722	3528	2
5818	8323	1
8323	5818	2
15924	4022	1
4022	15924	2
26678	18232	1
18232	26678	2
212	276	1
276	212	2
5818	21134	1
21134	5818	2
26975	17643	1
17643	26975	2
15477	26353	1
26353	15477	2
3528	2418	1
2418	3528	2
6549	14894	1
14894	6549	2
12050	12871	1
12871	12050	2
11290	27481	1
27481	11290	2
1006	6033	1
6033	1006	2
20028	16217	1
16217	20028	2
18160	28183	1
28183	18160	2
20028	15165	1
15165	20028	2
25280	30481	1
30481	25280	2
7628	9284	1
9284	7628	2
5818	9327	1
9327	5818	2
18160	29844	1
29844	18160	2
5580	3053	1
3053	5580	2
17223	5400	1
5400	17223	2
7392	24109	1
24109	7392	2
7392	18264	1
18264	7392	2
748	5988	1
5988	748	2
18181	30879	1
30879	18181	2
10952	22644	1
22644	10952	2
3528	10470	1
10470	3528	2
20437	24825	1
24825	20437	2
22770	20600	1
20600	22770	2
18670	21591	1
21591	18670	2
10531	178	1
178	10531	2
6703	2098	1
2098	6703	2
26678	21216	1
21216	26678	2
20201	28811	1
28811	20201	2
17008	28511	1
28511	17008	2
25857	24755	1
24755	25857	2
2127	9712	1
9712	2127	2
3528	12413	1
12413	3528	2
26678	30119	1
30119	26678	2
30322	26584	1
26584	30322	2
15924	22937	1
22937	15924	2
25892	12852	1
12852	25892	2
3528	1352	1
1352	3528	2
7392	8533	1
8533	7392	2
7628	19520	1
19520	7628	2
7551	22492	1
22492	7551	2
11790	28044	1
28044	11790	2
6703	28524	1
28524	6703	2
11042	21228	1
21228	11042	2
3528	26297	1
26297	3528	2
25280	2127	1
2127	25280	2
29230	19389	1
19389	29230	2
15869	14203	1
14203	15869	2
10952	18522	1
18522	10952	2
20129	17946	1
17946	20129	2
26317	6860	1
6860	26317	2
5260	29771	1
29771	5260	2
10322	16673	1
16673	10322	2
26678	4035	1
4035	26678	2
1633	3537	1
3537	1633	2
9541	11541	1
11541	9541	2
6703	21515	1
21515	6703	2
10952	15434	1
15434	10952	2
26678	9745	1
9745	26678	2
7977	17008	1
17008	7977	2
6703	28588	1
28588	6703	2
27294	18326	1
18326	27294	2
6703	9999	1
9999	6703	2
5679	15280	1
15280	5679	2
22797	12516	1
12516	22797	2
15924	21361	1
21361	15924	2
4392	2393	1
2393	4392	2
6549	3401	1
3401	6549	2
10952	24854	1
24854	10952	2
6549	17008	1
17008	6549	2
30432	30274	1
30274	30432	2
6703	2871	1
2871	6703	2
26678	14180	1
14180	26678	2
6783	25568	1
25568	6783	2
17008	12544	1
12544	17008	2
21022	212	1
212	21022	2
1419	9451	1
9451	1419	2
2408	17332	1
17332	2408	2
6703	15196	1
15196	6703	2
25892	8746	1
8746	25892	2
12920	27888	1
27888	12920	2
15387	15856	1
15856	15387	2
11688	23634	1
23634	11688	2
28043	17131	1
17131	28043	2
17521	29618	1
29618	17521	2
18181	28830	1
28830	18181	2
10952	8631	1
8631	10952	2
18181	17109	1
17109	18181	2
2079	30569	1
30569	2079	2
30879	9554	1
9554	30879	2
15852	19171	1
19171	15852	2
14848	8003	1
8003	14848	2
28126	20857	1
20857	28126	2
18809	7866	1
7866	18809	2
9541	17791	1
17791	9541	2
30461	20414	1
20414	30461	2
212	5010	1
5010	212	2
3528	11977	1
11977	3528	2
26678	6009	1
6009	26678	2
5260	24400	1
24400	5260	2
23487	28720	1
28720	23487	2
25280	10801	1
10801	25280	2
25892	6469	1
6469	25892	2
17008	11439	1
11439	17008	2
7392	12986	1
12986	7392	2
2127	20413	1
20413	2127	2
7392	11455	1
11455	7392	2
26678	17448	1
17448	26678	2
28811	28811	1
28811	28811	2
15924	18568	1
18568	15924	2
15924	19880	1
19880	15924	2
6703	212	1
212	6703	2
3556	16064	1
16064	3556	2
23300	23143	1
23143	23300	2
25898	19131	1
19131	25898	2
5964	29835	1
29835	5964	2
26975	151	1
151	26975	2
7739	29566	1
29566	7739	2
17841	2081	1
2081	17841	2
11628	28183	1
28183	11628	2
5818	23626	1
23626	5818	2
7392	18717	1
18717	7392	2
6703	8282	1
8282	6703	2
3971	4695	1
4695	3971	2
6703	17165	1
17165	6703	2
6549	21095	1
21095	6549	2
10952	27324	1
27324	10952	2
28594	3537	1
3537	28594	2
212	17867	1
17867	212	2
4702	13027	1
13027	4702	2
15176	17569	1
17569	15176	2
18011	30827	1
30827	18011	2
1633	24254	1
24254	1633	2
17748	23844	1
23844	17748	2
26975	12672	1
12672	26975	2
18160	21397	1
21397	18160	2
2593	20900	1
20900	2593	2
7534	28850	1
28850	7534	2
30461	29831	1
29831	30461	2
6703	7905	1
7905	6703	2
6703	4248	1
4248	6703	2
11290	15109	1
15109	11290	2
27501	17587	1
17587	27501	2
26678	19457	1
19457	26678	2
20028	21434	1
21434	20028	2
25898	29100	1
29100	25898	2
11290	23403	1
23403	11290	2
17946	14018	1
14018	17946	2
30461	2427	1
2427	30461	2
29541	192	1
192	29541	2
10952	5179	1
5179	10952	2
12836	22813	1
22813	12836	2
25280	25279	1
25279	25280	2
11966	16208	1
16208	11966	2
17521	16134	1
16134	17521	2
6817	13624	1
13624	6817	2
21786	26678	1
26678	21786	2
12169	27765	1
27765	12169	2
29230	12666	1
12666	29230	2
26678	23685	1
23685	26678	2
9306	12920	1
12920	9306	2
26856	14740	1
14740	26856	2
18181	27481	1
27481	18181	2
11541	24630	1
24630	11541	2
6703	2730	1
2730	6703	2
18160	22403	1
22403	18160	2
11966	30464	1
30464	11966	2
11953	15109	1
15109	11953	2
11790	8278	1
8278	11790	2
26678	13206	1
13206	26678	2
26678	22985	1
22985	26678	2
10952	21613	1
21613	10952	2
11290	17442	1
17442	11290	2
25892	6186	1
6186	25892	2
28511	3363	1
3363	28511	2
20028	24129	1
24129	20028	2
2127	20232	1
20232	2127	2
17841	25560	1
25560	17841	2
20032	9924	1
9924	20032	2
25627	24340	1
24340	25627	2
3528	15064	1
15064	3528	2
28632	14203	1
14203	28632	2
26678	12136	1
12136	26678	2
7392	28183	1
28183	7392	2
27944	26379	1
26379	27944	2
28043	16619	1
16619	28043	2
7392	29844	1
29844	7392	2
26678	18809	1
18809	26678	2
26678	3086	1
3086	26678	2
26678	15454	1
15454	26678	2
6703	10009	1
10009	6703	2
26678	19207	1
19207	26678	2
18160	26026	1
26026	18160	2
5532	14129	1
14129	5532	2
29809	24755	1
24755	29809	2
6703	19026	1
19026	6703	2
15924	11643	1
11643	15924	2
17880	4392	1
4392	17880	2
10952	9720	1
9720	10952	2
22762	10211	1
10211	22762	2
23300	16826	1
16826	23300	2
26678	1209	1
1209	26678	2
30684	19880	1
19880	30684	2
28811	10410	1
10410	28811	2
12882	21455	1
21455	12882	2
7392	4138	1
4138	7392	2
11290	11791	1
11791	11290	2
28525	8444	1
8444	28525	2
20028	22895	1
22895	20028	2
18513	18160	1
18160	18513	2
30461	12412	1
12412	30461	2
1680	11247	1
11247	1680	2
26678	14231	1
14231	26678	2
13499	30819	1
30819	13499	2
21463	6322	1
6322	21463	2
10322	1877	1
1877	10322	2
6703	13833	1
13833	6703	2
30461	2318	1
2318	30461	2
17521	5916	1
5916	17521	2
28811	23007	1
23007	28811	2
7392	5499	1
5499	7392	2
1829	17748	1
17748	1829	2
3556	11070	1
11070	3556	2
30469	2773	1
2773	30469	2
20201	26796	1
26796	20201	2
3556	20457	1
20457	3556	2
20028	3341	1
3341	20028	2
5319	3528	1
3528	5319	2
11290	18362	1
18362	11290	2
2408	7775	1
7775	2408	2
11290	14129	1
14129	11290	2
20028	24143	1
24143	20028	2
3528	11422	1
11422	3528	2
26678	9750	1
9750	26678	2
12666	16048	1
16048	12666	2
3895	2408	1
2408	3895	2
6981	2456	1
2456	6981	2
11306	3537	1
3537	11306	2
25954	21877	1
21877	25954	2
25762	5216	1
5216	25762	2
20028	25987	1
25987	20028	2
24263	16542	1
16542	24263	2
3556	30695	1
30695	3556	2
24732	2380	1
2380	24732	2
10952	7628	1
7628	10952	2
6052	15034	1
15034	6052	2
29541	15786	1
15786	29541	2
4790	17338	1
17338	4790	2
26678	8673	1
8673	26678	2
30404	5194	1
5194	30404	2
30404	14325	1
14325	30404	2
662	27486	1
27486	662	2
5818	20656	1
20656	5818	2
5781	14325	1
14325	5781	2
2408	16605	1
16605	2408	2
26166	15176	1
15176	26166	2
22968	28950	1
28950	22968	2
15419	21228	1
21228	15419	2
13235	21927	1
21927	13235	2
11290	3222	1
3222	11290	2
22115	30569	1
30569	22115	2
10075	1829	1
1829	10075	2
2127	29348	1
29348	2127	2
29004	14768	1
14768	29004	2
30461	7148	1
7148	30461	2
22727	9284	1
9284	22727	2
21463	9959	1
9959	21463	2
6297	16754	1
16754	6297	2
17841	2014	1
2014	17841	2
12920	20232	1
20232	12920	2
1680	4702	1
4702	1680	2
18160	27190	1
27190	18160	2
1246	9720	1
9720	1246	2
28063	10427	1
10427	28063	2
26185	9402	1
9402	26185	2
22964	26678	1
26678	22964	2
21702	212	1
212	21702	2
212	16619	1
16619	212	2
17587	5447	1
5447	17587	2
18160	7109	1
7109	18160	2
10322	30777	1
30777	10322	2
6703	23611	1
23611	6703	2
5818	25739	1
25739	5818	2
10952	2380	1
2380	10952	2
6703	5323	1
5323	6703	2
20028	21135	1
21135	20028	2
6703	11711	1
11711	6703	2
5818	274	1
274	5818	2
20028	6411	1
6411	20028	2
26678	11411	1
11411	26678	2
9541	18449	1
18449	9541	2
18181	23626	1
23626	18181	2
19847	5707	1
5707	19847	2
28043	13784	1
13784	28043	2
7392	21598	1
21598	7392	2
4072	28043	1
28043	4072	2
11966	9924	1
9924	11966	2
2079	27369	1
27369	2079	2
7392	4058	1
4058	7392	2
28811	18111	1
18111	28811	2
13972	16217	1
16217	13972	2
27731	5910	1
5910	27731	2
11966	28430	1
28430	11966	2
18181	23403	1
23403	18181	2
1680	21463	1
21463	1680	2
19874	26104	1
26104	19874	2
12920	7866	1
7866	12920	2
25003	19358	1
19358	25003	2
11628	26026	1
26026	11628	2
11388	6064	1
6064	11388	2
27731	18687	1
18687	27731	2
24943	16980	1
16980	24943	2
3528	20827	1
20827	3528	2
28811	26796	1
26796	28811	2
30010	25280	1
25280	30010	2
2315	178	1
178	2315	2
25762	26935	1
26935	25762	2
26678	18595	1
18595	26678	2
12836	2408	1
2408	12836	2
17008	26320	1
26320	17008	2
12920	4760	1
4760	12920	2
16751	23600	1
23600	16751	2
22613	859	1
859	22613	2
20028	6399	1
6399	20028	2
17223	19347	1
19347	17223	2
6549	15419	1
15419	6549	2
9062	11897	1
11897	9062	2
30330	8987	1
8987	30330	2
7392	27113	1
27113	7392	2
11790	16301	1
16301	11790	2
12169	8307	1
8307	12169	2
8661	16794	1
16794	8661	2
15924	25986	1
25986	15924	2
20949	2427	1
2427	20949	2
16838	17763	1
17763	16838	2
20129	5644	1
5644	20129	2
1454	27843	1
27843	1454	2
15869	16369	1
16369	15869	2
992	5101	1
5101	992	2
1385	1266	1
1266	1385	2
212	14574	1
14574	212	2
6664	8732	1
8732	6664	2
17223	26412	1
26412	17223	2
5580	3548	1
3548	5580	2
3528	26376	1
26376	3528	2
6985	9753	1
9753	6985	2
15763	2936	1
2936	15763	2
4392	15419	1
15419	4392	2
24829	19043	1
19043	24829	2
4790	2717	1
2717	4790	2
12666	20231	1
20231	12666	2
7392	8746	1
