19251
13182	15243
13182	4360
13182	9178
13182	6138
13182	18951
13182	14603
13182	1011
13182	4373
13182	11040
13182	14334
13182	13664
13182	17472
13182	9130
13182	9763
13182	10627
13182	9292
13182	12255
13182	18631
13182	3515
13182	3118
13182	8193
13182	12521
13182	17721
13182	10950
13182	10116
13182	7908
13182	6374
13182	7040
13182	18365
13182	11637
13182	12321
13182	6449
13182	11833
13182	6293
13182	17405
13182	14139
13182	1193
13182	11937
13182	12708
13182	1865
13182	17527
13182	9240
13182	8676
13182	12506
13182	17079
13182	1021
13182	9095
13182	12447
13182	5790
13182	18432
13182	11251
13182	17936
13182	16918
13182	4361
13182	11328
13182	8990
13182	6754
13182	10672
13182	563
13182	17502
13182	1724
13182	938
13182	1551
13182	5021
13182	2087
13182	18467
13182	6300
13182	12182
13182	5622
13182	14047
13182	2614
13182	6702
13182	5600
13182	9227
13182	18183
13182	15198
13182	6667
13182	16840
13182	9335
13182	1012
13182	13376
13182	1084
13182	16677
13182	8775
13182	8139
13182	5204
13182	6666
13182	13061
13182	7363
13182	5997
13182	3516
13182	1717
13182	18159
13182	17176
13182	4326
13182	16963
13182	474
13182	19098
13182	17969
13182	17539
13182	13978
13182	6987
13182	2545
13182	16770
13182	14186
13182	15665
13182	3378
13182	12169
13182	9820
13182	74
13182	3810
13182	871
13182	13427
13182	14897
13182	19119
13182	3480
13182	12116
13182	1592
13182	9861
13182	9415
13182	9325
13182	17001
13182	15533
13182	14961
13182	8468
13182	12416
13182	4455
13182	12042
13182	6767
13182	6217
13182	13730
13182	16204
13182	12045
13182	5015
13182	12830
13182	8431
13182	12555
13182	15571
13182	14388
13182	13359
13182	10765
13182	2955
13182	18424
13182	15980
13182	382
13182	6928
13182	9952
13182	4508
13182	18175
13182	14233
13182	350
13182	17774
13182	16203
13182	11247
13182	14731
13182	12551
13182	17941
13182	1327
13182	11142
13182	13577
13182	17785
13182	11554
13182	9570
13182	7356
13182	2618
13182	5393
13182	5480
13182	1246
13182	8764
13182	18949
13182	4336
13182	6904
13182	2507
13182	15602
13182	9184
13182	1914
13182	16362
13182	919
13182	4947
13182	18334
13182	5002
13182	12163
13182	8348
13182	16136
13182	4439
13182	11348
13182	2638
13182	1381
13182	6674
13182	833
13182	1543
13182	5289
13182	17942
13182	16792
13182	6403
13182	14232
13182	13017
13182	9322
13182	9450
13182	15531
13182	11845
13182	5271
